time;;;bed1;;;bed2;;;bed3;;;bed4;;;bed1_lp;;;bed2_lp;;;bed3_lp;;;bed4_lp;;;eq_left;;;ecg;;;meds;;;phone;;;people_together
958;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;[{1, 2}]
959;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{1, 2}]
960;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{1, 2}]
961;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{1, 2}]
962;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{0, 2}]
963;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{1, 2}]
964;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
965;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
966;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
967;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
968;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;[]
969;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;[]
970;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;[]
971;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;[]
972;;;0;;;0;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;[]
973;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;[]
974;;;0;;;0;;;1;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;[]
975;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
976;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
977;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
978;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
979;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
980;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
981;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
982;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
983;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
984;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
985;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
986;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
987;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
988;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
989;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
990;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
991;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
992;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
993;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
994;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[{1, 2}]
995;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;[{0, 2}]
996;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;[{0, 2}]
997;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;1;;;[]
998;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
999;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
1000;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
1001;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
1002;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;1;;;[]
1003;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;1;;;[]
1004;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;1;;;[]
1005;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;1;;;[]
1006;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;1;;;[]
1007;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
1008;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
1009;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
1010;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
1011;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
1012;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
1013;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
1014;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
1015;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1016;;;0;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1017;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;1;;;1;;;0;;;[]
1018;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1019;;;0;;;0;;;1;;;1;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1020;;;0;;;0;;;1;;;1;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1021;;;0;;;0;;;1;;;1;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1022;;;0;;;0;;;1;;;1;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1023;;;0;;;0;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1024;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;[]
1025;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;[]
1026;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;[]
1027;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;[]
1028;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;[]
1029;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;[]
1030;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;[]
1031;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;[]
1032;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;1;;;1;;;1;;;0;;;[]
1033;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;[]
1034;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1035;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1036;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1037;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1038;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1039;;;0;;;0;;;1;;;1;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1040;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1041;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1042;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1043;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;[]
1044;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;[]
1045;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;[]
1046;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;[]
1047;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;[]
1048;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;[]
1049;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;[]
1050;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;[]
1051;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;[]
1052;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;[]
1053;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;[]
1054;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;[]
1055;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;[]
1056;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;[]
1057;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;[]
1058;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;[]
1059;;;0;;;0;;;1;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;[]
1060;;;0;;;0;;;1;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;[]
1061;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1062;;;0;;;0;;;1;;;1;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1063;;;0;;;0;;;1;;;1;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1064;;;0;;;0;;;1;;;1;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1065;;;0;;;0;;;1;;;1;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1066;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1067;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1068;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1069;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1070;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1071;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1072;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1073;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1074;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1075;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1076;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1077;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1078;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1079;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1080;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1081;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1082;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1083;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1084;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1085;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1086;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1087;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1088;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1089;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1090;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1091;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1092;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1093;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1094;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1095;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1096;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1097;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1098;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1099;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1100;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1101;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1102;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1103;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1104;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1105;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1106;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1107;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1108;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1109;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1110;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1111;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1112;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1113;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1114;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1115;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1116;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;[]
1117;;;0;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1118;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1119;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;[]
1120;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1121;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1122;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1123;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1124;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1125;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1126;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1127;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1128;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1129;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1130;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1131;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1132;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1133;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1134;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1135;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1136;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1137;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1138;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1139;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1140;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1141;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1142;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1143;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1144;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1145;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1146;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1147;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1148;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1149;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1150;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1151;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1152;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1153;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1154;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1155;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1156;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1157;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1158;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1159;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1160;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1161;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1162;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1163;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1164;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1165;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1166;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1167;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1168;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1169;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1170;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1171;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1172;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1173;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1174;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1175;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1176;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1177;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1178;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1179;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1180;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1181;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{0, 1}]
1182;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{0, 1}]
1183;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{0, 2}]
1184;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{1, 2}]
1185;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{1, 2}]
1186;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{0, 1}]
1187;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{0, 1}]
1188;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{0, 1}]
1189;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{0, 1}]
1190;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{0, 1}]
1191;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{0, 1}]
1192;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{0, 1}]
1193;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1194;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1195;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1196;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1197;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1198;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1199;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1200;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1201;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1202;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1203;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
